시행일자,HS10_int,사용자_상품명,사용자_상품설명
2025-09-15,6815990000,ZNSE/BK/26.5/3.4/PO-PO/AG-AG ZNSE BLANK 26.5MM DIA 3.4MMTHK AG/AG; 614728 (4548461);,"ㅇ 물품개요
- 아연 셀레나이드(Zinc Selenide) 100%로 구성된 지름 26.50㎜, 두께 3.4㎜의 디스크 형상의 물품

ㅇ 물품의 형태 및 제조공정


<신청물품>
제조공정 : 성장된 잉곳을 절단하여 slab(판재)형태로 준비 → 판재를 규격에 맞추어 절단하여 블랭크 제작 → 기계적 연마, 정밀 연마, super-polishing 공정으로 표면거칠기 제거 및 평탄도확보(IR 투과 특성 최적화)
용도 : 반사방지(Anti-Reflection; )코팅 등의 추가 공정을 거친 후 레이저 커팅 머신의 내부 커팅 헤드에 장착되어 고가의 포커싱 렌즈를 보호하는 광학 윈도우* 용 블랭크 (Blank)
* 광학윈도우 : 광학 윈도우는 평평하고 투명한 판으로 특정 파장에서 투과율을 높이고 반사 흡수를 줄여 광학 시스템이나 센서를 보호하는 부품임"
2025-09-15,6109903010,T-shirts of synthetic fibres;라바오 스포츠용 티셔츠;RT005PM,"인조섬유로 만든 편물제 티셔츠(넥라인은 원형이고, 전면부분에 오프닝이 없으며, 밑단에 조이는 부분이 없는 상반신을 덮는 반팔의류)
제시성분 : polyester 100%

<물품 사진>"
2025-09-15,8108909000,Getter Ring,"ㅇ 물품개요

- 티타늄 90%, 몰리브덴 10% 합금 분말을 혼합ㆍ압착ㆍ소결하여 만든 링 형상의 물품(크기 : 외경 6.9㎜, 내경 3.1㎜, 높이 3.1㎜)

- 엑스선관 내부에 장착되어 관 내부에 발생하는 잔류 가스 및 불순물을 흡착․제거하여, 장치의 성능 안정성과 수명을 향상시킴

ㅇ (제조공정) 몰리브덴 티타늄 합금 분말 혼합 → 블랭크 형태로 프레스 성형 → 다듬기 → 소결(800℃) → 검사 → 진공 포장

ㅇ (사용기한) 약 2년(흡착 용량 포화시 교체 필요)

ㅇ 엑스선관(X-ray tube) 내 장착 위치 및 작동 원리

- 엑스선관 작동 → 열 발생 → Getter ring 활성화(활성화 온도 500℃) → 진공상태에서 미량의 수소, 산소, 탄소계 기체 등이 발생 → 티타늄 등이 기체와 화학 반응 → 반응 생성물이 고체로 변해 표면에 붙어 기체는 사라짐 → 내부 진공도 유지(엑스선관 성능 안정화)"
2025-09-15,3920620000,PROTECT FILM;QY-4877; RDF0534; JP;,"- PET(polyethylene terephthalate) 필름(Base film) 일면에 Acryl계 점착제를 도포하고 PET 필름(이형필름)을 부착한 롤 형태의 투명 필름(폭 : 1,292mm, 길이 : 약 6km)

※ 손가락이나 손 이상의 압력이 없이 단순히 접촉만으로도 다양한 종류의 서로 다른 표면에 단단히 달라붙지 않음


- (용도) 편광필름의 상부, 하부에 부착되어 오염/스크래치 등 불량 방지용으로 추후 제거됨

- (성분) PET(폴리에스테르) 82%, 점착제(아크릴계) 17%, 실리콘 1%


(제조공정) 원재료 입고 → 점착 코팅 → 슬리팅(Slitting) → 상온 에이징 → 검사 → 포장

․ 이형PET(폴리에스테르이형필름) 상부에 점착제(아크릴계)를 원하는 두께로 코팅 및 건조하고, PET필름(폴리에스테르)과 합지하여 최종 3층 구조의 보호 필름을 제조

․ 보호필름 제조공정의 끝부분에 고객사들이 요청하는 제품 폭으로 In-line 슬리팅을 진행하고, 롤 상태로 상온에서 3일간 에이징(경화공정), 이후 특성 검사하고 OK 시 포장/출하를 진행"
2025-09-15,6815990000,ZNSE/BK/24/8.1/PO-PO/AG-AG ZNSE BLANK 24MM DIA 8.1MM THK PO/PO AG/AG; 4726966;,"ㅇ 물품개요
- 아연 셀레나이드(Zinc Selenide) 100%로 구성된 지름 26.50㎜, 두께 3.4㎜의 디스크 형상의 물품

ㅇ 물품의 형태 및 제조공정


<신청물품>
제조공정 : 성장된 잉곳을 절단하여 slab(판재)형태로 준비 → 판재를 규격에 맞추어 절단하여 블랭크 제작 → 기계적 연마, 정밀 연마, super-polishing 공정으로 표면거칠기 제거 및 평탄도확보(IR 투과 특성 최적화)
용도 : 반사방지(Anti-Reflection; )코팅 등의 추가 공정을 거친 후 레이저 커팅 머신의 내부 커팅 헤드에 장착되어 고가의 포커싱 렌즈를 보호하는 광학 윈도우* 용 블랭크 (Blank)
* 광학윈도우 : 광학 윈도우는 평평하고 투명한 판으로 특정 파장에서 투과율을 높이고 반사 흡수를 줄여 광학 시스템이나 센서를 보호하는 부품임"
2025-09-15,8536504000,AC OPERATED CONTACTOR; S-2XT100 AC200V 4A4B;,"- 교류 전원(AC 200~240V)이 인가되면 내부 코일에 전류가 흘러 전자석이 되어 전기회로를 개폐(ON/OFF)하는 전자접촉기(Magnetic Contactor)로 S-T100 전자접촉기 2개 사이에 인터록 장치로 구성된 물품
* 사이즈 : 가로 270mm x 세로 140mm x 높이 137mm

- 용도 : 3상 유도 전동기(모터), 크레인, 컨베이어 등의 산업 기기, 산업용 펌프 및 공조기, PLC 및 자동화 제어시스템 등 정·역회전 운전에 사용

- 주요 사양
· 입력전압(코일 동작전압) : AC 200~240V(85mA, 2.8W)
· 정격전압(부하전압) : AC 200~220V(100A), 380~440V(93A), 500~550V(75A)

- 구성요소

① 전자석 코일(Electromagnetic Coil) : 전류가 흐르면 자기장을 형성하는 원리로 개폐기 ON/OFF 제어 신호 발생
② 가동 철심 (Moving Core) : 전자석 코일의 자기력에 반응하여 접점을 밀거나 당겨서 전기 회로를 연결 및 차단
③ 주 접점 (Main Contacts) : 부하(전동기, 모터 등)로 가는 전원을 직접 개폐하는 역할을 하는 3극(3상) 구조의 접점 단자
④ 보조 접점 (Auxiliary Contacts) : 코일 전원 및 제어 단자
⑤ 아크 소호 장치 (Arc Extinguishing Device) : 접점이 개폐될 때 발생하는 아크를 소멸시키기 위한 차단판
⑥ 복귀 스프링 (Return Spring) : 전원 차단 시 가동 철심을 원래 위치로 복귀시켜 접촉기를 OFF 상태로 전환하는 역할
⑦ 인터록 장치 : 두 개의 가동 철심이 동시에 움직이지 않도록 물리적으로 차단하는 역할로 정방향 및 역방향 모터 구동 시 동작

<인터록 장치 구조>


- 작동원리
① 전자석(전자기 코일)의 작동 : 전자기 코일에 직류 전압이 인가되면 코일에 전류가 흐르면서 전자기장이 발생 → 가동 철심(Movable Core)이 이동하여 접점(Contacts)의 개폐가 동작(ON/OFF)
② 접점 개폐(ON/OFF) 과정
·정회전 동작(ON) : 정회전용 접촉기에 전원이 투입되면 코일 내부의 자기장이 증가 → 가동 철심이 흡인되어 주 접점이 닫히면(ON) 모터 등에 부하 전력이 공급 → 역회전용 접촉기의 전자석은 동작하지 않도록 인터록 장치로 차단
·역회전 동작(ON) : 역회전용 접촉기에 전원이 투입되면 코일 내부의 자기장이 증가 → 가동 철심이 흡인되어 주 접점이 닫히면(ON) 모터 등에 부하 전력이 공급 → 정회전용 접촉기의 전자석은 동작하지 않도록 인터록 장치로 차단
·OFF 동작 : 전원이 차단되면 자기장이 소멸 → 가동 철심이 복귀하여 주 접점이 개방되면(OFF) 부하 전력의 공급이 차단"
2025-09-12,2309901099,드라이 볼러스(Dry Bolus),"ㅇ (개요) 인산칼륨, 산화마그네슘, 산화아연, 비타민 등을 혼합하여 원기둥 모양으로 성형한 것

ㅇ (사료성분등록증 상 사료의 종류) 배합사료/양축용-특수배합사료/광물성배합사료(미네랄블럭)

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음"
2025-09-12,2309901099,리바이브 볼러스(Revive Bolus),"ㅇ (개요) 산화마그네슘, 제삼인산마그네슘, 비타민 등을 혼합하여 원기둥 모양으로 성형한 것

ㅇ (사료성분등록증 상 사료의 종류) 배합사료/양축용-특수배합사료/광물성배합사료(미네랄블럭)

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음"
2025-09-12,2309902099,Supplementary feed; Yucca schidigera powder,"- 유카추출물(15%), 유카섬유소 등(85%)으로 혼합 조제된 갈색계 분말상

사료의 종류 : 보조사료/추출제/추출제-초목추출물



※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음."
2025-09-12,2309901099,Feed preparation; Niacin Bolus,"- 나이아신, 산화마그네슘, 덱스트린, 황산망간, 스테아린산칼슘 물 등을 혼합하여 조제한 녹색계 원기둥 형상

사료의 종류 : 배합사료/양축용-특수배합사료



※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음."
2025-09-12,8535902000,TERMINAL LUG; PPET0101 - XX05- F; Voltage Rating : 35kV; KR;,"- 두 개의 볼트 조임 구멍이 있는 전기주석 도금된 구리 재질(99.9% 이상)의 접속 터미널(전압 35㎸)

- 용도 : 전력케이블을 전력기기(변압기 등)에 전기적으로 연결"
2025-09-12,9601901090,Articles of shell; SCALLOP SHELL,"가리비 패각 가장자리의 거친 부분을 일부 다듬고 가운데 부분을 천공한 후 피복선(線)으로 연결한 것으로, 패각 사이에는 길이 약 1.3cm의 플라스틱제 링을 넣어 일정 공간을 확보하도록 만든 것
- 용도 : 굴 양식에 사용

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음"
2025-09-12,6307100000,"Floor-cloths, dish-cloths, dusters and similar cleaning cloths; MOP REFILL","방직용 섬유재료로 만든 다발을 플라스틱제 구멍이 천공된 링형상의 제품의 구멍에 부착한 것
- 용도: 바닥닦이용 밀대 탈부착 가능한 걸레
- 물품사진:"
2025-09-12,2309901099,Feed preparation; Immunity Bolus,"- 산화마그네슘, 개미산칼슘, 비타민(C, E), 산화아연, 양파, 덱스트린, 물 등을 혼합하여 조제한 백색계 원기둥 형상

사료의 종류 : 배합사료/양축용-특수배합사료



※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음."
2025-09-12,2309901099,Feed preparation; Immunity Bolus,"- 산화마그네슘, 개미산칼슘, 비타민(C, E), 산화아연, 양파, 덱스트린, 물 등을 혼합하여 조제한 백색계 원기둥 형상

사료의 종류 : 배합사료/양축용-특수배합사료



※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음."
2025-09-12,7616999090,Burner Head; 가스오븐렌지 부품; 950*450;,"- 중앙부에 가스 공급을 위한 홀과 측면에는 가스 버너에 고정시키기 위한 홀, 상부는 가스가 균일하게 배출될 수 있도록 특정형상으로 만든 물품
- 재질 : 알루미늄합금
- 크기 : 9.5 × 4.5㎝
- 기능 : 가스레인지의 버너 바디와 연결되어 가스가 공급되는 통로

< 신청물품 >


< 장착위치 >"
2025-09-12,8535902000,TERMINAL LUG; PPEO 0101 - XX05- F; Voltage Rating : 35kV;,"- 한 개의 볼트 조임 구멍이 있는 주석 도금된 구리 재질의 접속 터미널
- 용도 : 변압기와 케이블을 전기적으로 연결하는 접속 터미널
재질 : 구리 함량 99.9% 이상, Voltage Rating : 35㎸"
2025-09-12,2303100000,Residues of starch manufacture; Corn gluten feed,"- 옥수수에서 전분 등의 제조 공정에서 발생한 황갈색의 거친 분말상의 Corn gluten feed

- (용도) 사료용(단미사료)"
2025-09-12,5515129000,"Woven fabric of polyester staple fibres mixed solely with man-made filaments, printed; 100% POLYESTER WOVEN FABRIC BRUSH PRINT","폴리에스테르 스테이플섬유(약 58.5%) 주성분에 폴리에스테르 필라멘트사(약 41.5%)로 혼방·직조하고 일면을 날염한 직물
- 용도: 이불 등 침구류 제조용
- 물품사진:"
2025-09-12,7321900000,Grille Assembly; 가스오븐렌지 부품; 277.4*550;,"- 철강재질의 직사각형 그릴로 가스레인지의 상단부에 올린 후 냄비 등의 조리기구를 받쳐놓는 용도로 사용
- 크기 : 277.4 × 550.0㎜

< 신청물품 >

< 장착위치 >"
2025-09-11,6109903010,T-shirts of synthetic fibres; 스포츠용 티셔츠 T006MP,"인조섬유로 만든 편물제 티셔츠(넥라인은 원형이고, 전면부분에 오프닝이 없으며, 밑단에 조이는 부분이 없는 상반신을 덮는 반팔의류)
제시성분 : polyester 100%"
2025-09-11,1302199099,Vegetable extracts; Jujube Extract,"ㅇ 대추 씨를 분쇄하여 열수 추출, 여과 및 농축 후 말토덱스트린을 혼합·건조하여 조제한 미황색계 분말

- 용도 : 식품 첨가물

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음."
2025-09-11,9027891000,미생물감수성시험장치; Q-AST 192 Pro;,"ㅇ (개요) 세균의 항생제 감수성*을 측정하기 위한 검사기기로서, 세균이 항생제에 영향을 받아 사멸(감수성) 또는 증식(내성)을 보이는 정도를 전기용량**을 측정하고, 이를 자동분석 프로그램을 통해 수치화하여 사용자 화면에 구현

* 항생제 감수성 : 세균이 어떤 항생제에 잘 반응하여 죽거나 성장이 억제되는 성질을 의미, 감수성이 크다는 것은 항생제가 효과가 있음을 의미, 반대로 내성이 크다는 것은 항생제가 효과가 없음을 의미함

** 전기용량(정전용량) : 두 전극 사이에 전압을 걸었을 때 저장되는 전하의 양을 나타내는 값으로 도체(전극)가 전하를 저장할 수 있는 능력을 의미하며 전기용량의 측정은 물리적 방식에 해당함


ㅇ (기능 및 용도)
1) 측정 원리
별도로 제시되는 항생제 감수성 검사키트의 맞물린 형태의 전극사이의 전기용량을 측정하여 항생제 감수성을 측정함. 아래 그림과 같이 전극 사이의 물질의 조성 변화에 따라 유전율이 변하는데, 특히 항생제에 내성인 미생물이 성장함에 따라 전기용량 값이 증가하고, 항생제에 감수성인 경우 미생물이 성장하지 않아 전기용량 값이 유지되는 원리를 이용하여, 시간변화에 따른 전기용량 변화 정도를 기기 내에서 측정하여, 항생제의 감수성 및 내성을 자동분석 판단하게 된다.




2) 전기용량 측정부분 : 192 채널 검사칩의 PCB 기판 전극



3) 항생제 감수성 판정 결과의 사용자 화면 구현방식

Antibiotics : 항생제명
S/I/R : S (Susceptible), I (Intermediate), R (Resistance)
MIC : 각 항생제별 최소 억제 농도


4) 전기적 정격
- 정격전압 및 주파수: AC 220V, 60Hz, 소비전력: 1.6kW

5) 작동 계통도"
2025-09-11,2933991000,5-Hydroxytryptohan,"ㅇ 5-Hydroxytryptohan 99%에 옥수수 전분(고결방지제) 1%를 첨가한 미백색 분말상 (CAS No. 56-69-9)

- 용도 : 식품 첨가물

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음."
2025-09-11,6403999000,Other footwear with outer soles of rubber and upppers of leather; SHOES(t-01); SHOES(t-01); SHOES(t-01); CN;,"- 바깥 바닥을 고무로 만들고 갑피를 가죽으로 만든 발목을 덮지 않는 신발(끈으로 조일 수 있고, 스포츠 활동에 적합한 부착물을 붙였거나 붙이도록 준비되어 있지 않은 형태)

성분 : 갑피(가죽), 바깥 바닥(부틸고무)"
2025-09-11,6403999000,Other footwear with outer soles of rubber and upppers of leather; SHOES(t-02); SHOES(t-02); SHOES(t-02),"- 바깥 바닥을 고무로 만들고 갑피를 가죽으로 만든 발목을 덮지 않는 신발(끈으로 조일 수 있고, 스포츠 활동에 적합한 부착물을 붙였거나 붙이도록 준비되어 있지 않은 형태)

성분 : 갑피(가죽), 바깥 바닥(부틸고무)"
2025-09-10,8483109090,SPIDER SHAF; ø870(O.D)*3614L / RPH;,"- 전동기의 내부 회전자와 결합하기 위한 홈가공 등이 있는 방사형의 샤프트
- 기능 : 모터의 동력전달
- 재질 : 탄소강(SS400)
- 크기 : 3,614(L) × 870(D)㎜

< 신청물품 >

< 장착위치 >"
2025-09-10,3824999090,Chemical preparations; Magnesium Silicate,"ㅇ 황산마그네슘, 탄산칼슘, 규산마그네슘 등으로 혼합, 조제된 회색계 소구상

- 용도 : 비료 원료


※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음"
2025-09-10,8504403010,WIRELESS DEVICE CHARGING SYSTEM; WC-MP01;,"- 차량 내부 운전석 옆 Center console에 장착되는 전자기 유도 방식의 스마트폰 무선 충전기(적용 차량 : 팰리세이드 등)
- 팰리세이드 차량 매뉴얼상 휴대폰 무선충전 시스템으로 설명
* 사이즈 : 88.2 x 138.4 x 25.6 ㎜ / 사양 : 10W




- 구성 요소


- 무선 충전 원리 : 송신 코일(신청 물품)에 전류가 흐름 → 전류에 의해 자기장 형성 → 수신 코일(스마트폰)에 유도 전류 발생 → 스마트폰의 Power module IC를 통해 충전 시작

- 블록다이어그램"
2025-09-10,8483509000,AE PULLEY (소재); 80070361100-1000;,"- 자동차 엔진 내부의 벨트를 구동하는 부품인 PULLEY를 가공하기 위한 반가공품

- 완제품 용도
∙ 발전기 구동 : 엔진 회전으로 크랭크축이 같이 회전하면 크랭크샤프트 풀리도 회전하게 되고, 풀리에 감긴 벨트가 움직이면서 다른 풀리들을 돌리게 되어 AE Pulley가 회전하면서 발전기가 구동됨

- 재질 : S45C, 크기 : 44.9㎜(높이)×64.4㎜(외경)

- 제조공정 : 원소재 → 절단 → 단조 → 열처리 → 쇼트 → 검사 → 출고



- 완제품 제조 공정
신청물품 입고 → 내경황삭&정삭 가공 → 외경 정삭 가공 → 표면처리 → 내경 정삭 가공 → 키 가공"
2025-09-10,8414101000,VACUUM GENERATOR; J540AI4-100; DE;,"ㅇ 개요 : 공기를 흡입하는 회전부와 동력을 전달하는 모터부로 구성된 진공펌프
ㅇ 용도 : 항공기 화장실의 배설물(Toilet Waste)을 진공으로 빨아들여 탱크(Waste tank)로 이동시킴

ㅇ 구성요소
- Shaft : 모터의 회전력을 Impeller에 전달하는 축
- Impeller : 공기를 빠르게 회전시켜 진공을 생성하는 부품
- Spiral Housing : Impeller가 밀어낸 공기를 모아 배출구 쪽으로 유도함"
2025-09-10,8504403010,WIRELESS DEVICE CHARGING SYSTEM; WC-MP01N;,"- 차량 내부 운전석 옆 Center console에 장착되는 전자기 유도 방식의 스마트폰 무선 충전기(적용 차량 : 팰리세이드 등)
- 팰리세이드 차량 매뉴얼상 휴대폰 무선충전 시스템으로 설명
* 사이즈 : 88.2 x 138.4 x 25.6 ㎜ / 사양 : 10W




- 구성 요소


- 무선 충전 원리 : 송신 코일(신청 물품)에 전류가 흐름 → 전류에 의해 자기장 형성 → 수신 코일(스마트폰)에 유도 전류 발생 → 스마트폰의 Power module IC를 통해 충전 시작

- 블록다이어그램"
2025-09-10,3824999090,Other chemical preparations; Alphasanox 20kg,"ㅇ (개요) 황산칼슘, 황산알루미늄, 신남알데히드, 카바크롤, 유게놀을 혼합·조제한 회백색계 분말

ㅇ (용도) 축사 환경 개선제(깔짚 개선제)"
2025-09-09,2202999000,"Beverage, non-alcoholic; 매일 맛있는 로스트 아몬드 우유 오리지날","ㅇ 정제수 93.0%, 아몬드 페이스트 2.6%, 과당, 정제소금, 젤란검, d-알파 토코페롤, 향료 등으로 조성된 미황색계 액상을 테트라 팩에 소매포장한 것(내용량 200ml)

- 용도 : 음용

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음."
2025-09-09,3822192020,"Prepared diagnostic reagents, not on a backing; Immu-Mount; 9990402","ㅇ Polyvinyl alcohol, Tris(hydroxymethyl) aminomethane, Sodium azide, 정제수를 혼합, 조제한 투명 액상을 플라스틱제 병에 넣은 후 지제박스에 소매포장한 것(내용량: 20ml×6개)

- 용도 : 유리 슬라이드 검체(세포)를 변화없이 고정

* 제품 SDS상 Recommended use : In vitro diagnostics

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음."
2025-09-09,2202999000,"Beverage, non-alcoholic; 마루산 두유 오리지날","ㅇ 정제수 84.3%, 대두 11.3%, 물엿 3.9%, 젖산칼슘, 정제소금 등으로 조성된 미황색계 액상을 테트라 팩에 소매포장한 것(내용량 200ml)

- 용도 : 음용

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음."
2025-09-09,1517909000,Palm kernel stearin preparations; CHOCFAT CS-110,"팜핵유를 정제, 분획한 것에 수소를 첨가하고 소량의 유화제(Sorbitan tristearate)를 혼합하여 조제한 백색계 덩어리상

- 용도 : 식용(코코아버터 대용품)

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음"
2025-09-09,2202999000,"Beverage, non-alcoholic; 마루산 두유 홍차맛 칼로리 50% 오프","ㅇ 정제수 53.0%, 두유 46.4%, 홍차추출물 분말, 염화칼륨, 향료 등으로 조성된 미갈색계 액상을 테트라 팩에 소매포장한 것(내용량 200ml)

- 용도 : 음용

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음."
2025-09-09,712902099,Horseradish powder; Dried Horseradish Powder,"Horseradish(겨자무) 뿌리를 건조하여 분쇄한 미황색계 분말

- 용도 : 식품 제조용

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음"
2025-09-09,8424909090,플러쉬후레임 단조 바디(Body); e플러쉬후레임;,"- 스프링클러 헤드와 소화배관을 연결하는 부속품으로서 작동시 소방용수가 통과하며 구리합금을 열간단조하여 제조한 추가 가공(나사선)전 제품
·하부(수나사 가공, SP레듀샤(연결구)와 나사 + 테프론테이프 결합)
·상부(암나사 가공, 살수 헤드와 나사 + 테프론테이프 + 접착제 결합)
- 성분 : C3771, Cu(57∼61%), Pb(1.0∼2.5%), Zn(나머지), Fe+Sn(1.0%이하)
용도 : 스프링클러 헤드 연결용 바디로서 상,하 상대물, O-ring, Frame 결합의 기능을 담당(규격: 36×29.2mm, 80g)


<신청물품>"
2025-09-09,3203001000,"Colouring matter of vegetable origin; OLEORESIN PAPRIKA 100,000CU","파프리카를 유기용제로 추출한 후 매운맛 성분을 제거한 암적색계 점조 액상의 파프리카 추출색소
- 용도 : 식품 착색용

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음"
2025-09-09,3203003000,Preparations based on colouring matter of vegetable origin; OLEORESIN TURMERIC 5.5% WS,"심황(Turmeric)을 유기용제로 추출한 색소에 폴리소르베이트, 프로필렌글리콜을 혼합하여 조제한 황적색계 점조액상
- 용도 : 식품 착색용

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음"
2025-09-09,2621909000,Other residues; VBF 잔사; Vacuum Belt Filter Residue,"리튬 광(Spodumene)을 가열 및 황산으로 처리하여 리튬 금속을 용출시킨 후 중화처리 및 고액분리기(Vacuum Belt Filter)를 통해 액상(황산리튬 함유)을 분리하고 남은 갈색계 분말상의 잔재물
- 용도 : 성토용 골재, 콘크리트, 시멘트 부원료 등으로 사용

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음"
2025-09-09,3203003000,"Preparations based on colouring matter of vegetable origin; OLEORESIN PAPRIKA 50,000CU WS","파프리카를 유기용제로 추출한 후 매운맛 성분을 제거한 파프리카 색소에 폴리소르베이트를 혼합하여 조제한 암적색계 점조액상
- 용도 : 식품 착색용

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음"
2025-09-09,2202999000,"Beverage, non-alcoholic; 마루산 두유 말차맛","ㅇ 정제수 86.1%, 대두 6.9%, 설탕, 말차, 젖산칼슘, 젤란검, 향료 등으로 조성된 미녹색계 액상을 테트라 팩에 소매포장한 것(내용량 200ml)

- 용도 : 음용

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음."
2025-09-08,2104103000,Soup preparations of vegetable; FREEZE DRIED BIRD'S NEST WHTH SNOW FUNGUS SOUP,"흰목이버섯 68%, 설탕 28%, 대추 2.2%, 구기자 1.6%, 제비집 0.31%로 혼합하여 조제한 것을 조리 후 냉동건조한 블록상을 수지제 팩에 내포장하여 지제상자에 소매포장한 것[내용량: 90g(15g×6팩)]
- 용도 : 수프(끓는 물 200ml에 1팩을 넣어 섭취)

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음"
2025-09-08,2202999000,Other non-alcoholic beverages; BIRD'S NEST WITH SNOW FUNGUS,"옥목이버섯 5.6%, 신선한 흰목이버섯 5.3%, 설탕 4.6%, 구기자 0.3%, 제비집 0.2%, 물로 혼합하여 조제한 것으로 반투명 조각들이 부유된 미황색 투명 액상을 유리제 용기에 소매포장한 것(내용량: 150g)
- 용도 : 직접 음용

※ 품목분류는 수출입신고 당시의 물품상태에 따라 변경될 수 있음"
2025-09-08,3907292090,NW26(A1000); NW26(A1000); KR;,"- 에틸렌 옥사이드(Ethylene oxide, EO)와 프로필렌 옥사이드(Propylene oxide, PO) 공중합체의 무색 투명한 점조액상[공단량체 중량비: 에틸렌 옥사이드(EO) 50%, 프로필렌 옥사이드(PO) 50%, 중합도 5 이상, 20℃에서 0.5% 수용액의 표면장력이 45dyne/㎝ 초과]



- 구조식

- 분자량 : 4,000

- 성분 함량 : Methyloxirane polymer with oxirane monobutyl ether [CAS 9038-95-3] >99.9%

- 용도 : 산업용 윤활기유

- 중합도 : 148

- 중량 비율 : EO 50%, PO 50%"
2025-09-08,8537105090,CONTROL ASSY DATC HEATER; 97250-XA000;,"- 차량(KIA EV9) 센터페시아에 장착되어 차량 내부의 온도, 세기, 비상등 조작을 위해 5개의 버튼으로 구성된 컨트롤러로 플라스틱 하우징, 버튼 스위치, MCU, 회로 보호용 다이오드 등이 장착된 PCB, 커넥터로 구성된 DATC(Dual Automatic Temperature Control)물품 [DC 12V]
* 사이즈(가로 x 세로 x 높이, mm) : 315 x 86.45 x 43.5

※ 참고로 신청 물품은 온도 조절, 바람 세기 등의 수동 조작 기능만 가능하며, 터치식 디스플레이 기반에서 자동 온도 설정 등의 기능을 지원

- 작동 원리 및 기능
· 버튼을 누르면 통해 온도 조절, 바람의 세기, 방향 및 비상등 신호를MCU 처리하여 CAN 통신으로 CONTROL UNIT에 전달

① PANEL : 내부 부품 보호 및 상대물과 체결
② TEMP L : 좌측 좌석 온도 조절
③ BLOW : 바람 세기 조절
④ HAZARD : 비상등 작동
⑤ CLIP : 상대물 조립 및 체결
⑥ MODE : 바람 방향 조절
⑦ TEMP R : 우측 좌석 온도 조절

- 회로도"
2025-09-05,9001903000,"INNER LENS-SIDE R/R,31CC2 H/L LHD LH NA_서원 청북; 00286713-C;","- 차량용 헤드램프 내부에 장착되는 플라스틱 재질 렌즈
- 기능 : 반대편 차량의 라이트에 의해 빛을 반사시켜 차의 위치, 크기 등을 파악할 수 있도록 하는 역할(역반사: Retro-reflection)
- 제조 : 특정 패턴을 금형에 적용하여 사출 (소재: 폴리카보네이트)
- 규격 : 가로 13.8cm×세로 6.7cm×높이 2.4cm
- 역반사(재귀) 성능(기준: SAE 국제자동차기술자협회, 단위 mcd/lux)
정면(0o/H,0o/V): 2,410, 상방(0o/H,10o/V): 1,687, 측방(20o/H,5o/V): 874
기준 최소 요구치 각각 1050, 700, 350 이상으로 기준 충족



<신청물품>"
2025-09-04,8460900000,OUTER RING RACEWAY SUPER FINISHING MACHINE; 2SA-120B; JP;,"ㅇ 단열 깊은 홈 볼베어링의 외륜 구도를 연마석의 오실레이션 운동으로 초사상(슈퍼피니싱)하는 기기(크기 1,700(L) × 1,730(W) × 1,700(H))

ㅇ 공작물을 외경 슈로 지지하고 프레셔 롤로 고정한 후 연마석의 진동 중심과 공작물의 구도 중심을 일치시켜 전자동으로 가공

ㅇ 주요 구성요소 및 기능
① 워크헤드(workhead) : Backing Plate를 통해 가공물에 회전운동을 주는 스핀들과 그 스핀들을 얹는 베이스로 구성하는 Unit으로서 스핀들의 동력원은 베드 내에 있는 모터로 벨트 전달에 따라 달라짐
② 로딩 : 가공물을 반송장치로부터 가공부로, 가공부로부터 반송장치로 운반하며, 선회 암은 AC서보모터에 의해 상하+선회 운동함
③ 프레셔롤(P.R) : 워크 스핀들의 회전을 가공물에 전달
④ 진동헤드 : 오실레이션 운동을 발생시키는 장치로서 오실레이션 운동에 의해 연마석을 진동시켜 슈퍼 피니싱 가공을 실시
⑤ 지석홀더 : 오실레이션 운동을 연마석에 전달하고, 연마석에 가압력을 부여하여 슈퍼 피니싱 가공을 실시하는 장치"
